run,alpha,beta,gamma,D,coherence,entropy
1084,0.05603325331422302,0.10623309356314976,0.6588169203911416,0.7475384658935895,0.0017588221757436592,-55.904444000206134
1085,0.06818304945256991,0.10484446515672827,0.3222075495938765,0.8048229074608452,0.0008386632674520731,-53.101930908646274
1086,0.08733419964359351,0.11685740656486764,0.7553896897856349,0.7009934469362858,0.0031179143942495417,-51.55433902947735
1087,0.05822633815650707,0.10656599031431344,0.7722323503147527,0.6329204491041611,0.0005341198959142898,-59.06739409847705
1088,0.06805900264483156,0.10509425382406172,0.8175628683745864,0.7996065539758166,0.002110379445864081,-41.81262763921215
1089,0.07953859508786446,0.09566995495667235,0.4969530641834856,0.9576555573421698,0.0003461540314971681,-45.130687652338466
1090,0.05785933786592048,0.08061656983856132,0.4749746335870964,0.8652295043241887,0.0008472380235858767,-44.08976114786191
1091,0.06640522703658033,0.0996965611364706,0.3498452642744533,0.620045184825722,0.0004100390151284857,-52.40616765994947
1092,0.05605338760079525,0.10805514840248845,0.3495343520154295,0.6618765817877357,0.0011801393565490656,-54.273888141666966
1093,0.07307033601411261,0.11551566514530937,0.44847773213104236,0.9858871378599934,0.0007932243614381726,-49.055001775348344
1094,0.09098661652129827,0.11911461423323724,0.6616800953502189,0.7663268164919479,0.0015696075086792105,-43.894118156091096
1095,0.07207764428217353,0.09502902774137262,0.5780037227204371,0.8095039714632105,0.000649714889292986,-47.20262453351114
1096,0.07131390355861325,0.1047592516412048,0.7665415801435462,0.7773370265512461,0.000466011139536115,-46.160723696162236
1097,0.09696083896028798,0.11533779597505095,0.4300999369636391,0.8977246542314168,0.0019162641693649697,-42.01158583767162
1098,0.07413231919606342,0.09073792324683608,0.694383739607273,0.8380391210094251,0.002282964872856647,-45.64241353258858
1099,0.0733447495081695,0.10190503811209256,0.5327179914002929,0.7260829315586974,0.002376676410267188,-57.6417623913986
1100,0.058622162377865376,0.09963786052944458,0.47565818891638645,0.9257722757684025,0.00041085960382001733,-54.198899600326484
1101,0.0915544131882256,0.11435361292116591,0.49837478069210994,0.6312311294456869,0.0020207452821333037,-50.24511250765935
1102,0.06525947511622873,0.11236099588915949,0.7218911113197521,0.7495840110802636,0.0019793927977325323,-57.257072476268775
1103,0.0566568168173477,0.10533886951826237,0.4373995671245329,0.7879301071912375,0.0013723173154926065,-48.93223908531035
1104,0.07806854896072804,0.09693229851818133,0.7260257458793857,0.7246189176092476,0.00299699746456008,-50.94100924599283
1105,0.07719209574470477,0.09668427737698146,0.5867994759441029,0.7404534578775029,0.0006762697514693379,-46.221058217952546
1106,0.074419823929224,0.10221461323746217,0.8510291637446699,0.9397326677234278,0.0032348385778483415,-47.59060923565683
1107,0.06907380697678897,0.11351860354439483,0.8582044370632858,0.735742300213134,0.0033146403503389174,-55.17741909775651
1108,0.09182898256595247,0.10458857210613869,0.7027728115802112,0.991866393151517,0.0026292589727508605,-51.35424393282808
1109,0.0825343410297461,0.09741134314652142,0.6233206000246336,0.7872131017991563,0.0027614694989216287,-56.184007690571505
1110,0.05436107706916615,0.10187251051688839,0.8455003367579839,0.9180190736527689,0.0013329712960031682,-47.65665936996064
1111,0.054777459960438105,0.11700014807446531,0.5061440539243314,0.7241907767479376,0.00017713002081961587,-44.70397466902999
1112,0.05395702132443159,0.08870090769870899,0.5151338838456438,0.9518718544150604,0.0006867914989691292,-44.78838379492323
1113,0.09905178312923286,0.11284991398329981,0.6875361682612157,0.7694752054551881,0.0011978199748569288,-49.77843829751501
1114,0.05755989161536639,0.08491248557505851,0.7608322613211128,0.6668185167067244,0.0026189910887151743,-43.332566155323
1115,0.07008921776781957,0.10653462119516553,0.30120612358858767,0.8868011445324578,0.0005620258341844253,-50.76230812582173
1116,0.08863494683437945,0.08472463973527071,0.6445157637717587,0.8003881827704901,0.000670614585852817,-49.05456365680207
1117,0.06210827386546258,0.11650041062806385,0.7324544719340417,0.7042784789095505,0.0007679863601721524,-49.81563959667291
1118,0.08814169217625262,0.08720859285702418,0.6404199451696593,0.9352242092199514,0.00087569079049977,-43.03473405511673
1119,0.05744362298194185,0.09695502999181181,0.37089313620842307,0.8316989051413896,0.0003602512408887272,-59.24667560567367
1120,0.0860413685070047,0.09017827866450391,0.5821633199234216,0.9086932313312114,0.0008247938121474995,-46.14968952950486
1121,0.07357240614350649,0.10189817910543231,0.6121401816938261,0.6280131113353526,0.0003088571061424403,-45.39668368825808
1122,0.08375786726994311,0.08852555706304996,0.530260759781098,0.678218361520348,0.0019937767712247716,-44.841751276825704
1123,0.06572041023622627,0.1169825199566899,0.5513448818185973,0.6227132866602759,0.0015324703978913902,-41.811139303837614
1124,0.06581615740832278,0.11531513491706546,0.8988364706688199,0.7038312496935457,0.0028185715426178887,-59.450229064456956
1125,0.0940164981322752,0.11753993893976641,0.5058066022462955,0.9799345233017345,0.0007574078371259262,-46.089072795269786
1126,0.09384317243252058,0.09846412677300687,0.7573144350345205,0.6985460891671215,0.002707340838633532,-43.32398138045821
1127,0.05183646787759377,0.10555072344144593,0.36664565562974205,0.6057271871261776,0.00042685304091526774,-52.034790439388836
1128,0.08691511749000713,0.11320335460803642,0.8023120192967095,0.971586957416728,0.0013533670179284498,-41.02644988922747
1129,0.09947584732672396,0.08784357061328174,0.5607164770031763,0.7827137820647394,0.0013821975452294054,-54.37884760106968
1130,0.06895404891237496,0.09179437370021679,0.7131618473555899,0.9685617136329431,0.001507790786296426,-56.96557189470556
1131,0.06543839027550359,0.08388032705998155,0.7748065626280805,0.9803776593647288,0.0014804176219477068,-55.283248168077726
1132,0.09448354604228883,0.08410532278919863,0.3729227194772956,0.713469374773657,0.0016576815827457508,-40.89776486984396
1133,0.06624180467940059,0.0832155121655733,0.53646032426033,0.6408897239065581,0.0006056820820475003,-40.960767851168825
1134,0.05173586284347927,0.09981763409137359,0.5411751530549213,0.7810742318521059,0.0003642547002589776,-40.33178315262827
1135,0.06162287355941082,0.0838085956399073,0.601264332589629,0.8318325304171464,0.0010339760023584169,-45.1268122490852
1136,0.057266925597754266,0.08753675128659211,0.8567436511863604,0.80380154544363,0.002572037677456868,-49.466690545304374
1137,0.09007062343577332,0.08128788353936499,0.583479700462919,0.6224492888501889,0.0028295255037828187,-46.19453225152929
1138,0.058209242430435584,0.08071683095169171,0.8231659828144653,0.92618311901441,0.0028947893772469247,-44.007991601930506
1139,0.059874022052823876,0.10086280019896389,0.6055712030019129,0.9591181639105686,0.0009612423190746185,-53.98827435621793
1140,0.06328841312793328,0.10848602399408065,0.5117827245076795,0.7808919632765808,0.0003299309138725756,-54.19332294461936
1141,0.06175249115202651,0.0802330037836791,0.6624344510913724,0.6321594577371076,0.0013592254257445606,-59.50982878707466
1142,0.09557733875329565,0.0959258696718876,0.6148623377026163,0.9726315918796201,0.0027371131869949575,-41.83508096988889
1143,0.053561128203554464,0.08159180183982757,0.6053275235566808,0.7050761072054583,0.002014513104744456,-58.49273764083159
1144,0.07032019419831645,0.11218409899628609,0.5164295088371125,0.9807183237288809,0.000979004814029318,-59.007404597658606
1145,0.09896598050655017,0.11087302345038548,0.8796123329941123,0.6120997114122307,0.0023618293464082465,-50.81441060999419
1146,0.05004915365037952,0.1158939134049264,0.839172057592869,0.6626583116141461,0.0012804607852786537,-54.44192307957125
1147,0.07037181340172685,0.08002143013063477,0.5068267144351097,0.8260523483215556,0.0017877492977484014,-57.20645396813054
1148,0.05655914504258429,0.10558463786657263,0.3177214100384384,0.6827732435615498,0.00013216186199337004,-49.8923652490648
1149,0.05778531674909641,0.10451315180639784,0.3052252392511744,0.6810911340904552,0.00025527980636899536,-45.88174094855291
1150,0.08410026748323193,0.11299215208413238,0.5927978207102699,0.8890279517703471,0.0027444069465525104,-46.21258039333981
1151,0.0828985809843529,0.09837724741472718,0.7279081968336101,0.740209310273241,0.002436450713049296,-56.04107071761593
1152,0.08766302212553558,0.1146696627718852,0.8609838510205685,0.7133419304201944,0.001990490339845778,-46.50813649810923
1153,0.0843819258486174,0.10706856379265009,0.7351361739566056,0.7831687674699829,0.002890529901402782,-40.24758906871105
1154,0.05630772729652944,0.09427108870003277,0.5435260728235437,0.907071856687792,0.0008966821276949918,-52.304193061011084
1155,0.07845699902655999,0.09968882320293747,0.36591078590494247,0.9629519333815206,0.0013355183286452067,-58.940285201174845
1156,0.07709443787617007,0.09601434163040358,0.6107766669681982,0.9278889997358178,0.00032889866571522843,-58.75789681308954
1157,0.05987105439830139,0.1059042012983793,0.7905773351014675,0.6017334938584193,0.0016937792038173674,-54.702763179228036
1158,0.07876916276534786,0.10858575461044562,0.8490431889391894,0.9695005267810968,0.0025573314078605664,-52.532618733536516
1159,0.05666880478204136,0.11271110266183743,0.585550741093237,0.6248237316633493,0.0008839519166012787,-51.966784324625976
1160,0.050619356073599894,0.09768452020984392,0.4420512990673006,0.8296455298257732,0.0007922566696332733,-52.352355695285304
1161,0.07324928254822388,0.08501030625928804,0.7922856338439825,0.9564107780712959,0.0005369194541655824,-41.6316881248452
1162,0.08532777489934358,0.11851271035718006,0.692168409365829,0.8596359796036802,0.0005114161315831576,-53.94760460984657
1163,0.06976909338901355,0.11309551953924067,0.4564504111354293,0.6820060582425796,0.0008236414700809189,-43.85345531826781
1164,0.052042078561522175,0.11493826853621637,0.5191172760224924,0.8679480383608555,0.0005229268364777031,-58.08606837660015
1165,0.06644765741725078,0.10721687974368838,0.6304234934653699,0.8473908192784018,0.0018374962960603235,-48.714446989853755
1166,0.07311358887527065,0.11606328078216423,0.44785396312546255,0.7084219088982117,0.0010376356287029585,-43.182742857820564
1167,0.06787394330606916,0.11951380860475472,0.34901180069646487,0.9469738604173761,0.00042685724004352525,-41.562165693451206
1168,0.07086308996877798,0.08862322050682285,0.6922760137487138,0.6458488159525192,0.0016207006664576314,-48.186445701401446
1169,0.08741115131561819,0.08237919944435211,0.31867523895233263,0.6349727189140507,0.000527319139517624,-58.084220404252534
1170,0.09437302092755208,0.11597875774740327,0.8465864836602113,0.8750465276204935,0.0016693982253179788,-51.96775058275444
1171,0.07713007024493036,0.0979493443051548,0.5225964553387653,0.8773215277611617,0.002000525887972159,-58.92436875368805
1172,0.09306515185918915,0.11428991241841968,0.5383778095703067,0.9611918805751061,0.002916264172519666,-50.60145752247229
1173,0.07117412633564264,0.10349272674620483,0.8729568973195714,0.6234042502238063,0.0028441517332433676,-42.01944208507584
1174,0.07966426637538068,0.11212197329827041,0.3841893017338121,0.6048911887382424,0.000521967806528269,-41.989079141909755
1175,0.08544580811733982,0.08079812632817494,0.7195980927539473,0.9838846841603651,0.0030556598869218715,-55.708301536797286
1176,0.07955752405929241,0.09904700028934765,0.8901721597715058,0.6415372954566073,0.0031175469085429042,-55.64476766691338
1177,0.06462720506145991,0.09347676906410021,0.8838894465226603,0.7053390308338582,0.0025927945350815193,-50.56384062246516
1178,0.09723249967109894,0.11411252005437086,0.3065138590239231,0.8054253041614494,0.001631181295615225,-51.94258272175415
1179,0.07178674494454346,0.10174169170032518,0.516801954256684,0.8512912518600365,0.001974263374334466,-48.791216237736926
1180,0.07193042019919832,0.11376273421146826,0.5296774923376499,0.9513613871567033,0.0007433332820989499,-50.507923122899506
1181,0.07155759033806887,0.09729593312747531,0.7428827967371305,0.9254726836769841,0.00147190725570924,-59.21354209372539
1182,0.08615367314059055,0.08601312444361484,0.5693284971523679,0.639200927899314,0.002181083894455423,-58.664911238669646
1183,0.0734602236708897,0.09779985503006067,0.6837955828240843,0.884450759326379,0.0028779053409216425,-53.070969179219595
1184,0.07361320126297222,0.08582999323310675,0.5922834894836073,0.9394544145262009,0.0018859022394033366,-42.55344806187869
1185,0.055524228529509084,0.08947884794697496,0.804746034688266,0.6062848602085233,0.001966983580270831,-44.28616135109667
1186,0.08582562770445441,0.09329182378358589,0.8737264757447014,0.6931079481424312,0.0025757786313234457,-51.85082959491902
1187,0.0938666983707645,0.08533160985610411,0.4092255451217561,0.912950502390513,0.0010466895096999938,-46.323566049879226
1188,0.059188297410971154,0.10622398187684194,0.8403917311049551,0.9722254637722005,0.0016048639989733918,-43.6766050415746
1189,0.09171883630334009,0.10531505064469872,0.7661665918321442,0.6223117900858645,0.0040829209266757885,-57.210003289667505
1190,0.0710826306988475,0.1084532160526096,0.7771789517937435,0.8461291620404034,0.0032623467283927183,-49.631400435670834
1191,0.08389376672361648,0.10184003031137934,0.8908258779994775,0.6231484081836415,0.004590056165233891,-47.25557622273487
1192,0.0991789273339197,0.09509627571773648,0.8968561092663836,0.6573663167989788,0.003730873062599808,-54.20450931482099
1193,0.0987035697666134,0.09763413502178951,0.4122523880887066,0.9684571538062628,0.0022377242457125826,-59.791265762256515
1194,0.09208113902992744,0.0852148454172434,0.4274466755541706,0.6317005013321517,0.001972333809274681,-54.2665100698668
1195,0.08863389005024765,0.0827136934795037,0.4971196001844195,0.8191659217642917,0.001970410780097125,-52.18145824064828
1196,0.07953609292783428,0.10204812751529581,0.6865062490233087,0.8835801037536126,0.0032224672352911474,-57.445097581318535
1197,0.09500033564375172,0.08425215012020335,0.590265338403206,0.7216845820269934,0.0019219347569726763,-42.0962688069369
1198,0.08085285372160593,0.10639993064822609,0.6413162421386459,0.9935511923100866,0.0008409430097230691,-57.82105779303243
1199,0.08057768057860429,0.08901654289948988,0.4451780661386291,0.6669661914633994,0.0017335166354470245,-55.55420258509226
1200,0.07809768406941806,0.11849471791667898,0.7041974083512751,0.9422222930273234,0.0005853792824674147,-47.02245497766969
1201,0.08494165226552389,0.10481620385999431,0.5627791586917585,0.9055674805396403,0.0010110036108712005,-56.00884840269317
1202,0.07774442578589652,0.11801369721128473,0.5089134484580826,0.7633964345629092,0.0011756478197430097,-54.433428753466984
1203,0.08122934612203415,0.11886687041999189,0.4708606897653731,0.7629138677753586,0.0008053009551861181,-47.53876887673694
1204,0.08225196452938752,0.11801020347567484,0.736466064455932,0.6203924798613941,0.0013579296780140073,-40.10200012223107
1205,0.06296561408841353,0.09498566217808584,0.5475444300238903,0.9205476812154509,0.0019078416226519742,-40.720849032081674
1206,0.09038095317465565,0.11489685475870173,0.5165603695689412,0.8716948279859027,0.0016821857436677288,-48.97451983447548
1207,0.08935824212532695,0.10806865260538423,0.49812665147657836,0.745623331586081,0.0008834962199783635,-56.873613836356746
1208,0.05214955496572166,0.11025695525708476,0.706177570917451,0.9457040930445564,0.0003337836422660023,-50.200803083739984
1209,0.06555301145767009,0.11785015404948176,0.5886715435146266,0.9946950057932312,0.000612691566142072,-55.664226302470176
1210,0.06542114351818178,0.10903631985904065,0.7007667473514786,0.9882433465166273,0.002681517921833885,-43.19952807964241
1211,0.09642600769512921,0.11573886596508906,0.4353424569810452,0.9989028127146623,0.001853558231425057,-53.596801095020425
1212,0.062264360496479446,0.1121700230578212,0.4046904729522521,0.9878085283687494,0.0004791162398033583,-57.356858732166735
1213,0.0659406327187068,0.1170350122843676,0.8628733739154901,0.9506223778114715,0.0028880835240943526,-47.44040652763489
1214,0.06660902832976584,0.09203659293852125,0.8250907475461646,0.8825577754323358,0.001984870007955543,-41.146271467640254
1215,0.07239186501848487,0.08558037348923324,0.5437166973482787,0.9158389322362902,0.00043859966061212416,-40.470622028204936
1216,0.09977990914453903,0.1049364364197029,0.8256562124655171,0.9557511444699002,0.0022936351642164456,-53.675004023198724
1217,0.08594457379022508,0.10094009422008518,0.5277457104978469,0.808843206000845,0.0017022183771186275,-50.369408466444476
1218,0.08525135460658502,0.10802605451425824,0.45776578699864284,0.8842447312656874,0.000976443452342075,-50.66084113322059
1219,0.07324930007739482,0.10862880932291012,0.8948269948422181,0.6431692309438928,0.0029142766224498585,-55.87899508795804
1220,0.0595906359551416,0.09972219387688655,0.6283888915326667,0.9492320582592866,0.002245951756433119,-54.55280009527241
1221,0.07347242415400856,0.1120412395904726,0.41986576610185816,0.9929964627980048,0.0003196001795282087,-50.16082480706998
1222,0.05337426396978623,0.09339771976467506,0.5210365479407562,0.7934379412806282,0.0009029842024005851,-40.72079942310388
1223,0.07645383993208552,0.0865341745427273,0.8950458012864428,0.6103028294167527,0.0029043841445312705,-42.674239807288515
1224,0.08622822106163999,0.1142623675784668,0.6696817587981215,0.6533269823554444,0.0011205167300233454,-56.60525328238436
1225,0.08018881313703498,0.10315898403339105,0.5038523432971812,0.870533857295223,0.0017827376426189543,-42.29374598148554
1226,0.07080340560741208,0.10273245893478074,0.7315553056381237,0.8918482411988524,0.0020086951524756836,-45.29978341353207
1227,0.06926563328840807,0.11906032268841253,0.7359598509871408,0.6152670327422136,0.0029373263315023105,-51.399032120435024
1228,0.07041798062253427,0.09954243959207318,0.45056959024536025,0.7324101808920728,0.0008275659269242328,-50.19832355390622
1229,0.06612182165756611,0.09642533001740582,0.4204806135563132,0.833463976536133,0.0013974337556269861,-40.52444248008821
1230,0.06385131548009315,0.09474207707413461,0.6865888658314543,0.9120791703952029,0.0015314669134328383,-50.39780976308446
1231,0.0717493347544349,0.11893808145842104,0.6744459922172749,0.7363718823197787,0.002187485226720979,-44.200389856507016
1232,0.07504982833307083,0.10176069083439666,0.46546090274080576,0.975642790140771,0.0020739391246233307,-50.307047718655326
1233,0.08932187285061063,0.10624572191165979,0.8573067665876701,0.9449788358148425,0.0034711862037126013,-59.77420237373097
1234,0.059575972518944614,0.10488435084159327,0.5626366434042687,0.9141434334855076,0.0016859265278398221,-45.37522362244846
1235,0.09768812911258705,0.11968505882948961,0.5877617547167133,0.9773627437527196,0.002776826402522136,-56.64187634452277
1236,0.06289994177955517,0.09946592159534806,0.7698430535761007,0.968964666776053,0.0008942553019798238,-51.596067746634624
1237,0.08636401005060187,0.10882622323141644,0.7573779498864472,0.6223784868887989,0.0007342190207474044,-42.830221708264425
1238,0.09637794128483534,0.09565237514190718,0.5486531005798447,0.6361563684939505,0.0011765175901810076,-55.7515732837572
1239,0.07530782488314004,0.10993444936056325,0.6183914164464652,0.7497868639169712,0.002605166454458803,-56.62197844080548
1240,0.08845766406569452,0.08510076277376179,0.4113203697055436,0.9490134652687361,0.0017032491847209208,-44.93123942276253
1241,0.09985471411203556,0.08492858151864092,0.37250248482898357,0.7055770536279163,0.0019422811580339318,-49.034831363954986
1242,0.09256593679639818,0.10583696408980485,0.5400256399320638,0.7282000610167328,0.0011029317902134985,-40.60618377912102
1243,0.09950042878111381,0.09661277796378527,0.8551961676615649,0.7344335470221748,0.002393468669716584,-56.43800495184637
1244,0.08342016847696099,0.112554922462473,0.8087188171340478,0.7039310104394965,0.0009916429994362012,-59.367460640133906
1245,0.06669366060277629,0.11483285343160793,0.4178790280301589,0.6208272978899574,0.0016027101403935518,-41.27165157903846
1246,0.05816213016443249,0.11989639557332593,0.8451392602702517,0.8981705608994011,0.0021351173462352538,-55.92066160534735
1247,0.0775342886497953,0.1195714392944798,0.37263128222706654,0.7741794706807584,0.0017423300788910851,-59.09114263421125
1248,0.06481449416496085,0.10004186664329942,0.6472829100477377,0.6829014699182393,0.0020875244823745165,-54.110624771260674
1249,0.09905133421765352,0.0829575647676769,0.8243660620060633,0.6455459217037801,0.0007972694968507404,-53.306463795138924
1250,0.05216251657449241,0.08709202832022639,0.3350016430850284,0.663982259506301,0.0005922973154823782,-45.4764408179631
1251,0.07932266738068292,0.09263437076036897,0.41730755787623125,0.7009484534881146,0.0003923354197551241,-47.14007140363996
1252,0.07390727646586424,0.09259471886617081,0.7200473643310452,0.673687195022369,0.0004557832796095413,-42.808212770279624
1253,0.057954815144995536,0.1099035651980167,0.814026902201763,0.9676387892469849,0.0020746720745254137,-41.86656248955264
1254,0.08235458159629958,0.10302885478465824,0.8199586726392276,0.9672396666466496,0.0033341699946754233,-55.599831720664874
1255,0.062481758109588975,0.08946016045731496,0.49725216679243256,0.7470660898002165,0.0003848746770065347,-45.5324158232597
1256,0.09864210125753681,0.09108935119066255,0.8984001320492614,0.6214149642739223,0.0013060334745088795,-53.450914832589675
1257,0.05216200821076178,0.11635251321071435,0.3384183847819728,0.991524560652764,0.0007076719370286327,-53.58946166347436
1258,0.062104236113434935,0.10817384893633711,0.6315071308559488,0.7482030642754114,0.00037431145487439537,-46.239653305407764
1259,0.08978522068946292,0.09442545296590023,0.801556703932341,0.8097438522178713,0.003691593741015158,-49.69130052808585
1260,0.06947705149636327,0.09374706448489287,0.8706000294156122,0.8369956187919608,0.0035016666219908573,-47.24705349116354
1261,0.05801469451180202,0.10244924646389161,0.4672463286358509,0.7105125756773302,0.0003284046203139622,-47.294428601172804
1262,0.09147216328983487,0.10572091163391921,0.46671926415100873,0.6202206974955451,0.0021506772793613437,-44.96602083954633
1263,0.05756696740291344,0.0995541991681936,0.6975521061595953,0.8243925000154726,0.002134939600017601,-48.290323685018976
1264,0.0631897059336074,0.08943539322722821,0.6200438686324081,0.9371270866609354,0.0006282099184570638,-54.135793252165186
1265,0.05412546354575437,0.11778006671172372,0.5243729040149048,0.9156733990876514,0.0011503261321513289,-46.55126878588232
1266,0.0984946409497095,0.11736243692643104,0.3743442747114921,0.6009038969481684,0.0014002121497364878,-50.58179381659334
1267,0.08901202146129146,0.1117250898646118,0.5277154926056166,0.7223211513261308,0.0013723258997581076,-41.351506819492215
1268,0.0997023319225368,0.10516408024029787,0.6577579940887905,0.7091243310528514,0.0005693238905366172,-50.525743052321594
1269,0.08952372616996701,0.09038450823892853,0.8841515036809491,0.7510728985231886,0.0007722633517830844,-57.22903268763281
1270,0.08590881267189583,0.10915274180225143,0.7889829563766484,0.9654886788249502,0.0023326712451251525,-45.78713359466691
1271,0.05424100813621757,0.10308749647164481,0.8429716195557435,0.9610488997921087,0.0005463256725554069,-42.97760196450261
1272,0.08498783734737789,0.09290148021319447,0.42568638998772446,0.7259464075463221,0.0017333943162510274,-49.405881400138306
1273,0.05182672260583133,0.09904334392327685,0.7292921576168778,0.9705495468867988,0.00230381737347302,-40.51243220411202
1274,0.08882792770126643,0.08005733204405747,0.863564746237369,0.9657103084194194,0.0034643130268814785,-59.343091666073505
1275,0.06109739106589774,0.0934545979538642,0.8246827433420509,0.9079049812748647,0.0016951005577000384,-41.90201060111278
1276,0.07155954689950239,0.10598069941603969,0.48612262422492036,0.8427167734820129,0.0008022548957679283,-55.63274239801688
1277,0.05633106207391692,0.09783418353796616,0.8215416305519709,0.8616434005269913,0.0009264311116664078,-42.62730920752945
1278,0.06225372431626422,0.09904098356415837,0.44314415680872127,0.7999895601336494,0.0012731407305070926,-45.940702171934184
1279,0.09231167974083351,0.10882179393571505,0.5685467127181913,0.9444821514287518,0.0023841159664794945,-51.875765891347186
1280,0.08978693388053774,0.10471171308359895,0.6335442308123442,0.9628941248222587,0.0027931432975559192,-48.57120052056193
1281,0.06317619083433011,0.09778010309991314,0.7111886184434033,0.6878176994357883,0.0005252800814895526,-58.60337964969362
1282,0.09255328977459135,0.08092967304029335,0.6527576329231254,0.6817333516149887,0.0010111138319789752,-55.23714312633251
1283,0.053593850062559796,0.1093964071744253,0.7187252249887642,0.7518454672864981,0.0014947608038956073,-57.398182061465896
1284,0.08873824680340603,0.11031628813007302,0.5379330451940241,0.6928913436318387,0.0016497413303125667,-47.751638095124726
1285,0.05386229146353946,0.10280371326361881,0.40701688434521377,0.862777291447544,0.00038215558331918925,-44.529376272650154
1286,0.05428481321193718,0.11140117373400353,0.6889513941030598,0.7485186712375573,0.0007517945152322366,-56.637517019421274
1287,0.061139896816475234,0.0944023821554358,0.8082009991057331,0.6132924557413307,0.0014921058848563881,-56.14887247288175
1288,0.06758941956569467,0.10961701938138017,0.5476858600780675,0.7558226182407919,0.0012822014728032648,-43.378257629943214
1289,0.09152537177724232,0.09761501171273099,0.8594984360608675,0.6629357333886889,0.003617155727830218,-56.81161610467827
1290,0.06402430768753758,0.09455469905729723,0.4950873868595233,0.8084394673375196,0.0019573521491466346,-43.6057003439183
1291,0.054055586891058785,0.09665798788332888,0.6261426774870342,0.9584461057790938,0.002025349880602961,-49.19118893121928
1292,0.08363086200749803,0.08691057487145384,0.8002698447020724,0.8732821065267959,0.0033624311658269628,-54.97762994070569
1293,0.050636884357770175,0.10107230635510202,0.44315004225963606,0.9323374892381177,0.0006763287075700947,-56.124505254991256
1294,0.09827695080175805,0.1043121825962162,0.7803523430010791,0.710373534764434,0.0005320463214302313,-46.179949769946084
1295,0.07417642988004046,0.11472367850600225,0.41936112830967065,0.7038182824129487,0.0011414524640195837,-41.423845402900675
1296,0.09655065051748449,0.09589544378496448,0.3652791707350616,0.8240990765959049,0.0007895866496908638,-53.585472389091635
1297,0.050268480014745286,0.0950477358416248,0.4312423428877825,0.6505094395869837,0.00036355331185655265,-57.63736266480618
1298,0.07698425467196343,0.09440442629830731,0.6764725239127145,0.8339028284768304,0.0016872902836262743,-59.09900411207813
1299,0.07184573245705944,0.10465088273202697,0.8141712710556115,0.650953997313331,0.0009505527956976801,-57.03621605186514
1300,0.06602040721745588,0.11386392369365428,0.40806224336911,0.7911369177248775,0.0009443409795818968,-50.24109315142312
1301,0.06869753201408155,0.11286325633440503,0.6401671413051846,0.921365307393354,0.0020445491811100186,-40.86837809205443
1302,0.09230744008185726,0.11159315854101648,0.742683535521518,0.6809365366417506,0.0028095655519006046,-58.5428528359241
1303,0.0967161689108527,0.09014003444898598,0.42737984619571145,0.943128041654567,0.0016000608359055637,-45.64924198544474
1304,0.09420857477714428,0.08832580969940747,0.6650243744705207,0.7399894657190426,0.0013389130958913475,-40.95138132362474
1305,0.06849196960563311,0.09135925175460517,0.7531141088591571,0.6694718654731849,0.0016613216569961646,-48.29502065065207
1306,0.07557621248830348,0.09688922852358904,0.7988795069456918,0.9526307704979472,0.0022178918847590968,-58.73178480455677
1307,0.09858970489660371,0.10358217155384758,0.35172955477069634,0.975446742761818,0.000889324171469941,-48.42202203352425
1308,0.059071907835759205,0.11185276330046412,0.33807001482432336,0.635685030421316,0.0011699880334069246,-49.89560750557146
1309,0.06372298940678056,0.09803307735284747,0.3293993965238647,0.781133947862245,0.0010931860806535952,-41.2358741950871
1310,0.09807792378001944,0.08744186196607302,0.594341580083743,0.9872668928024105,0.0017621020074742857,-50.13666643529655
1311,0.05944986989641367,0.0925569438374198,0.686917173492883,0.8902176114136344,0.0018649830398968328,-44.079482998499735
1312,0.07157008448920309,0.11638287267414812,0.6087400311185991,0.9001687987839626,0.0006539162151824879,-44.827190205752494
1313,0.09962512073194515,0.08124052505079402,0.8105459492231892,0.9931552620570465,0.0014227773200471666,-49.87721169710603
1314,0.08240663817781473,0.11536581657705385,0.7983431575304502,0.6352264112409739,0.004001051534328503,-51.59343907346146
1315,0.05937806068255526,0.11378048797088486,0.4434697784124452,0.9526921930304043,0.0016499999717687448,-45.660235302680725
1316,0.05735599415895006,0.11460469083746,0.6215497560481587,0.7381618804061238,0.0009960959426562489,-52.72440078389388
1317,0.057407672018958376,0.1182273423762448,0.6515130445645849,0.6245552595835363,0.0015614818111664948,-52.44746301497139
1318,0.053753329580325485,0.10339427116568492,0.7461351039053943,0.7051515099068189,0.001355168814413593,-49.01166291947708
1319,0.08119636752736818,0.08272951321487394,0.5903411973191623,0.7981337561235752,0.002949170591641218,-49.72732374938724
1320,0.0929397453337703,0.10895907762876506,0.8236568011337442,0.8576072612077426,0.004164065562782039,-40.569346597518376
1321,0.06112541191710282,0.0844905827467146,0.6342889030762833,0.7286869364280878,0.0012961878052074076,-56.789842509620414
1322,0.061230614446012716,0.11395569280150392,0.8251321943868568,0.6587842778442169,0.00041291856506879006,-46.064707995259525
1323,0.05999070214468913,0.09175941448006326,0.5837915821971136,0.8850894912746345,0.001124265924736951,-46.81003611577938
1324,0.09955467938869371,0.10995821692689331,0.5824584543219786,0.7233750440322697,0.0033623623851890922,-53.12853641608122
1325,0.09046575397658853,0.09710415503300324,0.3319375444820907,0.7757966498081602,0.0012107874771292463,-44.38923853411631
